DATE,PRODUCT ID,QUANTITY,SALE TYPE,PAYMENT MODE,DISCOUNT %,PRODUCT,CATEGORY,UOM,BUYING PRIZE,SELLING PRICE,NET_SALES,COST,PROFIT,YEAR,MONTH,PERIOD
2022-07-26,P0026,1,Online,Cash,0,Product26,Category04,No.,18,24.66,24.66,18,6.66,2022,7,2022-07
2022-08-03,P0012,5,Direct Sales,Cash,0,Product12,Category02,Kg,73,94.17,470.85,365,105.85000000000002,2022,8,2022-08
2022-08-06,P0016,9,Online,Online,0,Product16,Category02,No.,13,16.64,149.76,117,32.75999999999999,2022,8,2022-08
2022-08-08,P0016,2,Direct Sales,Online,0,Product16,Category02,No.,13,16.64,33.28,26,7.280000000000001,2022,8,2022-08
2022-08-08,P0032,12,Direct Sales,Cash,0,Product32,Category04,Kg,89,117.48,1409.76,1068,341.76,2022,8,2022-08
2022-08-08,P0021,11,Direct Sales,Cash,0,Product21,Category03,Ft,126,162.54,1787.9399999999998,1386,401.9399999999998,2022,8,2022-08
2022-08-14,P0030,14,Direct Sales,Cash,0,Product30,Category04,Ft,148,201.28,2817.92,2072,745.9200000000001,2022,8,2022-08
2022-08-15,P0011,10,Wholesaler,Cash,0,Product11,Category02,Lt,44,48.4,484.0,440,44.0,2022,8,2022-08
2022-08-15,P0015,7,Direct Sales,Online,0,Product15,Category02,No.,12,15.72,110.04,84,26.040000000000006,2022,8,2022-08
2022-08-18,P0029,8,Online,Online,0,Product29,Category04,Lt,47,53.11,424.88,376,48.879999999999995,2022,8,2022-08
2022-08-18,P0010,2,Online,Cash,0,Product10,Category02,Ft,148,164.28,328.56,296,32.56,2022,8,2022-08
2022-08-19,P0007,3,Online,Online,0,Product07,Category01,Lt,43,47.73,143.19,129,14.189999999999998,2022,8,2022-08
2022-08-20,P0023,13,Direct Sales,Online,0,Product23,Category03,Ft,141,149.46,1942.98,1833,109.98000000000002,2022,8,2022-08
2022-08-20,P0033,14,Direct Sales,Online,0,Product33,Category04,Kg,95,119.7,1675.8,1330,345.79999999999995,2022,8,2022-08
2022-08-21,P0016,4,Direct Sales,Online,0,Product16,Category02,No.,13,16.64,66.56,52,14.560000000000002,2022,8,2022-08
2022-08-23,P0044,11,Online,Online,0,Product44,Category05,Kg,76,82.08,902.88,836,66.88,2022,8,2022-08
2022-08-23,P0029,14,Direct Sales,Cash,0,Product29,Category04,Lt,47,53.11,743.54,658,85.53999999999996,2022,8,2022-08
2022-08-24,P0005,5,Direct Sales,Cash,0,Product05,Category01,Ft,133,155.61,778.0500000000001,665,113.05000000000007,2022,8,2022-08
2022-08-26,P0019,13,Wholesaler,Cash,0,Product19,Category02,Ft,150,210.0,2730.0,1950,780.0,2022,8,2022-08
2022-08-26,P0037,8,Online,Online,0,Product37,Category05,Kg,67,85.76,686.08,536,150.08000000000004,2022,8,2022-08
2022-08-27,P0039,15,Wholesaler,Online,0,Product39,Category05,No.,37,42.55,638.25,555,83.25,2022,8,2022-08
2022-08-28,P0005,9,Online,Online,0,Product05,Category01,Ft,133,155.61,1400.4900000000002,1197,203.49000000000024,2022,8,2022-08
2022-08-28,P0039,5,Direct Sales,Online,0,Product39,Category05,No.,37,42.55,212.75,185,27.75,2022,8,2022-08
2022-08-30,P0006,6,Online,Cash,0,Product06,Category01,Kg,75,85.5,513.0,450,63.0,2022,8,2022-08
2022-08-30,P0043,6,Direct Sales,Cash,0,Product43,Category05,Kg,67,83.08,498.48,402,96.48000000000002,2022,8,2022-08
2022-08-30,P0025,5,Direct Sales,Cash,0,Product25,Category03,No.,7,8.33,41.65,35,6.649999999999999,2022,8,2022-08
2022-08-31,P0015,13,Direct Sales,Cash,0,Product15,Category02,No.,12,15.72,204.36,156,48.360000000000014,2022,8,2022-08
2022-09-04,P0002,1,Direct Sales,Cash,0,Product02,Category01,Kg,105,142.8,142.8,105,37.80000000000001,2022,9,2022-09
2022-09-06,P0005,12,Wholesaler,Online,0,Product05,Category01,Ft,133,155.61,1867.3200000000002,1596,271.32000000000016,2022,9,2022-09
2022-09-09,P0041,9,Direct Sales,Online,0,Product41,Category05,Ft,138,173.88,1564.92,1242,322.9200000000001,2022,9,2022-09
2022-09-09,P0003,3,Direct Sales,Online,0,Product03,Category01,Kg,71,80.94,242.82,213,29.819999999999993,2022,9,2022-09
2022-09-10,P0035,15,Online,Cash,0,Product35,Category04,No.,5,6.7,100.5,75,25.5,2022,9,2022-09
2022-09-10,P0038,4,Direct Sales,Cash,0,Product38,Category05,Kg,72,79.92,319.68,288,31.680000000000007,2022,9,2022-09
2022-09-14,P0029,3,Direct Sales,Cash,0,Product29,Category04,Lt,47,53.11,159.32999999999998,141,18.329999999999984,2022,9,2022-09
2022-09-15,P0037,15,Online,Online,0,Product37,Category05,Kg,67,85.76,1286.4,1005,281.4000000000001,2022,9,2022-09
2022-09-18,P0026,14,Online,Cash,0,Product26,Category04,No.,18,24.66,345.24,252,93.24000000000001,2022,9,2022-09
2022-09-19,P0033,8,Wholesaler,Cash,0,Product33,Category04,Kg,95,119.7,957.6,760,197.60000000000002,2022,9,2022-09
2022-09-20,P0033,6,Direct Sales,Online,0,Product33,Category04,Kg,95,119.7,718.2,570,148.20000000000005,2022,9,2022-09
2022-09-20,P0001,10,Direct Sales,Online,0,Product01,Category01,Kg,98,103.88,1038.8,980,58.799999999999955,2022,9,2022-09
2022-09-21,P0018,14,Online,Online,0,Product18,Category02,No.,37,49.21,688.94,518,170.94000000000005,2022,9,2022-09
2022-09-21,P0026,5,Direct Sales,Cash,0,Product26,Category04,No.,18,24.66,123.3,90,33.3,2022,9,2022-09
2022-09-22,P0043,12,Online,Online,0,Product43,Category05,Kg,67,83.08,996.96,804,192.96000000000004,2022,9,2022-09
2022-09-23,P0012,12,Direct Sales,Online,0,Product12,Category02,Kg,73,94.17,1130.04,876,254.03999999999996,2022,9,2022-09
2022-09-24,P0032,14,Direct Sales,Online,0,Product32,Category04,Kg,89,117.48,1644.72,1246,398.72,2022,9,2022-09
2022-09-24,P0032,8,Direct Sales,Cash,0,Product32,Category04,Kg,89,117.48,939.84,712,227.84000000000003,2022,9,2022-09
2022-09-27,P0036,4,Direct Sales,Cash,0,Product36,Category04,Kg,90,96.3,385.2,360,25.19999999999999,2022,9,2022-09
2022-09-27,P0044,9,Direct Sales,Cash,0,Product44,Category05,Kg,76,82.08,738.72,684,54.72000000000003,2022,9,2022-09
2022-09-27,P0038,3,Wholesaler,Cash,0,Product38,Category05,Kg,72,79.92,239.76,216,23.75999999999999,2022,9,2022-09
2022-09-29,P0034,13,Direct Sales,Online,0,Product34,Category04,Lt,55,58.3,757.9,715,42.89999999999998,2022,9,2022-09
2022-10-03,P0011,5,Direct Sales,Cash,0,Product11,Category02,Lt,44,48.4,242.0,220,22.0,2022,10,2022-10
2022-10-04,P0007,15,Direct Sales,Online,0,Product07,Category01,Lt,43,47.73,715.9499999999999,645,70.94999999999993,2022,10,2022-10
2022-10-06,P0035,1,Direct Sales,Online,0,Product35,Category04,No.,5,6.7,6.7,5,1.7000000000000002,2022,10,2022-10
2022-10-09,P0038,14,Online,Online,0,Product38,Category05,Kg,72,79.92,1118.88,1008,110.88000000000011,2022,10,2022-10
2022-10-10,P0019,9,Direct Sales,Online,0,Product19,Category02,Ft,150,210.0,1890.0,1350,540.0,2022,10,2022-10
2022-10-10,P0044,12,Online,Online,0,Product44,Category05,Kg,76,82.08,984.96,912,72.96000000000004,2022,10,2022-10
2022-10-11,P0008,10,Direct Sales,Online,0,Product08,Category01,Kg,83,94.62,946.2,830,116.20000000000005,2022,10,2022-10
2022-10-13,P0002,15,Online,Online,0,Product02,Category01,Kg,105,142.8,2142.0,1575,567.0,2022,10,2022-10
2022-10-14,P0044,15,Wholesaler,Online,0,Product44,Category05,Kg,76,82.08,1231.2,1140,91.20000000000005,2022,10,2022-10
2022-10-15,P0015,10,Direct Sales,Cash,0,Product15,Category02,No.,12,15.72,157.20000000000002,120,37.20000000000002,2022,10,2022-10
2022-10-16,P0036,3,Online,Online,0,Product36,Category04,Kg,90,96.3,288.9,270,18.899999999999977,2022,10,2022-10
2022-10-23,P0024,14,Online,Cash,0,Product24,Category03,Ft,144,156.96,2197.44,2016,181.44000000000005,2022,10,2022-10
2022-10-30,P0042,3,Direct Sales,Cash,0,Product42,Category05,Ft,120,162.0,486.0,360,126.0,2022,10,2022-10
2022-10-31,P0038,8,Direct Sales,Online,0,Product38,Category05,Kg,72,79.92,639.36,576,63.360000000000014,2022,10,2022-10
2022-11-01,P0012,15,Wholesaler,Online,0,Product12,Category02,Kg,73,94.17,1412.55,1095,317.54999999999995,2022,11,2022-11
2022-11-02,P0015,15,Wholesaler,Cash,0,Product15,Category02,No.,12,15.72,235.8,180,55.80000000000001,2022,11,2022-11
2022-11-02,P0030,15,Direct Sales,Cash,0,Product30,Category04,Ft,148,201.28,3019.2,2220,799.1999999999998,2022,11,2022-11
2022-11-02,P0035,5,Direct Sales,Cash,0,Product35,Category04,No.,5,6.7,33.5,25,8.5,2022,11,2022-11
2022-11-03,P0020,11,Online,Online,0,Product20,Category03,Lt,61,76.25,838.75,671,167.75,2022,11,2022-11
2022-11-04,P0008,10,Direct Sales,Online,0,Product08,Category01,Kg,83,94.62,946.2,830,116.20000000000005,2022,11,2022-11
2022-11-05,P0019,15,Direct Sales,Cash,0,Product19,Category02,Ft,150,210.0,3150.0,2250,900.0,2022,11,2022-11
2022-11-06,P0043,13,Direct Sales,Cash,0,Product43,Category05,Kg,67,83.08,1080.04,871,209.03999999999996,2022,11,2022-11
2022-11-06,P0015,13,Online,Online,0,Product15,Category02,No.,12,15.72,204.36,156,48.360000000000014,2022,11,2022-11
2022-11-06,P0042,13,Direct Sales,Cash,0,Product42,Category05,Ft,120,162.0,2106.0,1560,546.0,2022,11,2022-11
2022-11-07,P0040,13,Online,Cash,0,Product40,Category05,Kg,90,115.2,1497.6000000000001,1170,327.60000000000014,2022,11,2022-11
2022-11-08,P0036,11,Wholesaler,Cash,0,Product36,Category04,Kg,90,96.3,1059.3,990,69.29999999999995,2022,11,2022-11
2022-11-08,P0019,10,Wholesaler,Online,0,Product19,Category02,Ft,150,210.0,2100.0,1500,600.0,2022,11,2022-11
2022-11-09,P0027,8,Online,Cash,0,Product27,Category04,Lt,48,57.120000000000005,456.96000000000004,384,72.96000000000004,2022,11,2022-11
2022-11-10,P0018,7,Direct Sales,Online,0,Product18,Category02,No.,37,49.21,344.47,259,85.47000000000003,2022,11,2022-11
2022-11-13,P0027,10,Wholesaler,Cash,0,Product27,Category04,Lt,48,57.120000000000005,571.2,480,91.20000000000005,2022,11,2022-11
2022-11-14,P0002,1,Direct Sales,Cash,0,Product02,Category01,Kg,105,142.8,142.8,105,37.80000000000001,2022,11,2022-11
2022-11-15,P0012,14,Direct Sales,Cash,0,Product12,Category02,Kg,73,94.17,1318.38,1022,296.3800000000001,2022,11,2022-11
2022-11-16,P0017,8,Online,Online,0,Product17,Category02,Ft,134,156.78,1254.24,1072,182.24,2022,11,2022-11
2022-11-18,P0034,8,Direct Sales,Cash,0,Product34,Category04,Lt,55,58.3,466.4,440,26.399999999999977,2022,11,2022-11
2022-11-21,P0020,6,Direct Sales,Cash,0,Product20,Category03,Lt,61,76.25,457.5,366,91.5,2022,11,2022-11
2022-11-23,P0036,12,Online,Online,0,Product36,Category04,Kg,90,96.3,1155.6,1080,75.59999999999991,2022,11,2022-11
2022-11-25,P0004,5,Direct Sales,Cash,0,Product04,Category01,Lt,44,48.84,244.20000000000002,220,24.200000000000017,2022,11,2022-11
2022-11-26,P0032,5,Direct Sales,Online,0,Product32,Category04,Kg,89,117.48,587.4,445,142.39999999999998,2022,11,2022-11
2022-11-27,P0034,15,Direct Sales,Online,0,Product34,Category04,Lt,55,58.3,874.5,825,49.5,2022,11,2022-11
2022-11-28,P0031,8,Direct Sales,Cash,0,Product31,Category04,Kg,93,104.16,833.28,744,89.27999999999997,2022,11,2022-11
2022-11-30,P0015,2,Direct Sales,Online,0,Product15,Category02,No.,12,15.72,31.44,24,7.440000000000001,2022,11,2022-11
2022-12-03,P0028,5,Wholesaler,Cash,0,Product28,Category04,No.,37,41.81,209.05,185,24.05000000000001,2022,12,2022-12
2022-12-04,P0026,10,Direct Sales,Cash,0,Product26,Category04,No.,18,24.66,246.6,180,66.6,2022,12,2022-12
2022-12-04,P0044,15,Direct Sales,Cash,0,Product44,Category05,Kg,76,82.08,1231.2,1140,91.20000000000005,2022,12,2022-12
2022-12-07,P0038,12,Direct Sales,Cash,0,Product38,Category05,Kg,72,79.92,959.04,864,95.03999999999996,2022,12,2022-12
2022-12-07,P0016,13,Direct Sales,Online,0,Product16,Category02,No.,13,16.64,216.32,169,47.31999999999999,2022,12,2022-12
2022-12-07,P0038,5,Direct Sales,Cash,0,Product38,Category05,Kg,72,79.92,399.6,360,39.60000000000002,2022,12,2022-12
2022-12-11,P0027,5,Direct Sales,Online,0,Product27,Category04,Lt,48,57.120000000000005,285.6,240,45.60000000000002,2022,12,2022-12
2022-12-11,P0013,9,Wholesaler,Online,0,Product13,Category02,Kg,112,122.08,1098.72,1008,90.72000000000003,2022,12,2022-12
2022-12-11,P0014,10,Online,Cash,0,Product14,Category02,Kg,112,146.72,1467.2,1120,347.20000000000005,2022,12,2022-12
2022-12-12,P0030,9,Wholesaler,Cash,0,Product30,Category04,Ft,148,201.28,1811.52,1332,479.52,2022,12,2022-12
2022-12-12,P0041,10,Wholesaler,Online,0,Product41,Category05,Ft,138,173.88,1738.8,1380,358.79999999999995,2022,12,2022-12
2022-12-14,P0005,4,Direct Sales,Cash,0,Product05,Category01,Ft,133,155.61,622.44,532,90.44000000000005,2022,12,2022-12
2022-12-15,P0009,13,Direct Sales,Online,0,Product09,Category01,No.,6,7.859999999999999,102.17999999999999,78,24.179999999999993,2022,12,2022-12
2022-12-19,P0044,7,Direct Sales,Online,0,Product44,Category05,Kg,76,82.08,574.56,532,42.559999999999945,2022,12,2022-12
2022-12-19,P0011,14,Direct Sales,Cash,0,Product11,Category02,Lt,44,48.4,677.6,616,61.60000000000002,2022,12,2022-12
2022-12-19,P0009,11,Online,Online,0,Product09,Category01,No.,6,7.859999999999999,86.46,66,20.459999999999994,2022,12,2022-12
2022-12-21,P0006,10,Direct Sales,Online,0,Product06,Category01,Kg,75,85.5,855.0,750,105.0,2022,12,2022-12
2022-12-29,P0008,15,Direct Sales,Online,0,Product08,Category01,Kg,83,94.62,1419.3000000000002,1245,174.30000000000018,2022,12,2022-12
2022-12-29,P0042,1,Wholesaler,Cash,0,Product42,Category05,Ft,120,162.0,162.0,120,42.0,2022,12,2022-12
2022-12-30,P0041,14,Direct Sales,Online,0,Product41,Category05,Ft,138,173.88,2434.3199999999997,1932,502.3199999999997,2022,12,2022-12
2022-12-31,P0033,12,Online,Online,0,Product33,Category04,Kg,95,119.7,1436.4,1140,296.4000000000001,2022,12,2022-12
2022-12-31,P0011,6,Online,Online,0,Product11,Category02,Lt,44,48.4,290.4,264,26.399999999999977,2022,12,2022-12
2022-12-31,P0011,3,Wholesaler,Cash,0,Product11,Category02,Lt,44,48.4,145.2,132,13.199999999999989,2022,12,2022-12
